"","Person.ID.1","Role.1","Year.of.Birth.1","Country.of.Birth.1","Home.Language.1","Dept.No..1","Faculty.No..1","With.PHD.1","No..of.Years.in.Uni.at.Time.of.Grant.1","Number.of.Successful.Grant.1","Number.of.Unsuccessful.Grant.1","A..1","A.1","B.1","C.1","data$Grant.Status","index","age"
"8359","70647","CHIEF_INVESTIGATOR",1940,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,67
"8360","77907","CHIEF_INVESTIGATOR",1965,"Australia","","2713","25","No",">10 to 15",0,1,0,0,0,0,0,17418,42
"8361","64927","CHIEF_INVESTIGATOR",1945,"Australia","","2543","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,62
"8362","24627","CHIEF_INVESTIGATOR",1965,"Asia Pacific","","2768","25","No",">5 to 10",0,0,0,1,0,0,0,17418,42
"8363","29562","CHIEF_INVESTIGATOR",1970,"Australia","English","2563","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8364","133772","CHIEF_INVESTIGATOR",1975,"South Africa","","2923","25","No","Less than 0",1,0,0,0,0,0,1,17418,32
"8365","68817","CHIEF_INVESTIGATOR",1955,"Australia","","2713","25","Yes ",">10 to 15",0,2,0,0,0,0,0,17418,52
"8366","73502","CHIEF_INVESTIGATOR",1955,"Australia","","1798","118","Yes ",">10 to 15",1,0,0,0,0,0,1,17418,52
"8367","76007","PRINCIPAL_SUPERVISOR",1955,"Australia","","2553","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17418,52
"8368","53587","CHIEF_INVESTIGATOR",1970,"Western Europe","","2668","25","Yes ",">=0 to 5",0,0,0,0,0,0,0,17417,37
"8369","79142","CHIEF_INVESTIGATOR",1940,"Australia","","2763","25","Yes ","more than 15",1,0,0,0,0,0,0,17417,67
"8370","19287","CHIEF_INVESTIGATOR",1950,"Australia","","2578","25","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,57
"8371","8462","DELEGATED_RESEARCHER",1950,"Australia","","2713","25","Yes ",">5 to 10",0,0,0,0,0,0,0,17417,57
"8372","80137","DELEGATED_RESEARCHER",1950,"Australia","","2163","19","Yes ","more than 15",0,0,0,0,0,0,1,17417,57
"8373","378492","CHIEF_INVESTIGATOR",1950,"Australia","","1663","13","Yes ",">=0 to 5",0,0,0,0,0,0,1,17418,57
"8374","65227","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,0,0,0,0,17418,47
"8375","103747","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,0,0,0,0,17417,37
"8376","77182","CHIEF_INVESTIGATOR",1970,"Australia","","3098","31","Yes ",">10 to 15",0,1,0,0,0,0,1,17417,37
"8377","64677","CHIEF_INVESTIGATOR",1945,"Australia","","3098","31","Yes ","more than 15",0,0,0,0,0,0,1,17417,62
"8378","48017","CHIEF_INVESTIGATOR",1970,"Australia","","1258","34","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8379","4832","CHIEF_INVESTIGATOR",1945,"Australia","","2893","25","No","Less than 0",0,0,0,0,0,0,1,17418,62
"8380","7597","CHIEF_INVESTIGATOR",1955,"Eastern Europe","English","3048","31","Yes ",">5 to 10",2,0,0,0,0,0,1,17418,52
"8381","419827","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,0,0,0,0,17418,47
"8382","76297","PRINCIPAL_SUPERVISOR",1960,"Australia","","2713","25","Yes ",">5 to 10",0,0,0,0,0,0,0,17417,47
"8383","119312","CHIEF_INVESTIGATOR",1965,"Australia","","2518","25","Yes ",">=0 to 5",0,1,0,0,0,0,0,17418,42
"8384","39457","CHIEF_INVESTIGATOR",1960,"Australia","","3123","31","Yes ",">=0 to 5",0,1,0,0,0,0,0,17418,47
"8385","27317","CHIEF_INVESTIGATOR",1965,"Australia","","2853","25","No",">=0 to 5",1,0,0,0,0,0,1,17417,42
"8386","67037","CHIEF_INVESTIGATOR",1950,"Eastern Europe","","2563","25","Yes ",">10 to 15",0,3,0,0,0,0,0,17418,57
"8387","13392","CHIEF_INVESTIGATOR",1970,"Australia","","1578","13","No","",1,0,0,2,5,1,1,17418,37
"8388","6712","CHIEF_INVESTIGATOR",1950,"Australia","","2563","25","No","Less than 0",1,1,0,0,0,0,0,17418,57
"8389","78827","CHIEF_INVESTIGATOR",1950,"Australia","","2498","25","Yes ","more than 15",0,0,0,0,0,0,1,17418,57
"8390","1217","CHIEF_INVESTIGATOR",1960,"Australia","English","3028","31","Yes ","more than 15",2,0,0,0,0,0,1,17418,47
"8391","63547","CHIEF_INVESTIGATOR",1945,"Australia","","2558","25","Yes ","more than 15",0,0,0,0,0,0,1,17418,62
"8392","64237","CHIEF_INVESTIGATOR",1955,"Australia","","1678","13","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,52
"8393","103747","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,37
"8394","6807","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","No","",0,0,1,2,4,0,0,17418,57
"8395","500192","CHIEF_INVESTIGATOR",1975,"","","2523","25","No","Less than 0",0,1,0,0,0,0,0,17418,32
"8396","493297","CHIEF_INVESTIGATOR",1965,"Australia","","3098","31","Yes ",">=0 to 5",1,0,0,0,0,0,1,17417,42
"8397","708537","CHIEF_INVESTIGATOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,42
"8398","82487","CHIEF_INVESTIGATOR",1955,"Australia","Other","1038","1","Yes ","more than 15",0,0,0,0,0,0,0,17418,52
"8399","492057","CHIEF_INVESTIGATOR",1965,"Asia Pacific","Other","3048","31","Yes ",">=0 to 5",1,2,0,0,0,0,0,17417,42
"8400","75457","CHIEF_INVESTIGATOR",1945,"Australia","","2103","19","No","Less than 0",0,0,0,0,0,0,0,17418,62
"8401","6232","CHIEF_INVESTIGATOR",1965,"Australia","","2153","19","Yes ",">5 to 10",0,0,0,0,0,0,0,17418,42
"8402","12177","CHIEF_INVESTIGATOR",1960,"","","2563","25","No",">=0 to 5",0,0,0,0,0,0,0,17418,47
"8403","14417","CHIEF_INVESTIGATOR",1960,"Middle East and Africa","","2523","25","Yes ",">5 to 10",1,0,0,1,0,1,1,17417,47
"8404","28362","CHIEF_INVESTIGATOR",1975,"Australia","","2153","19","Yes ",">=0 to 5",1,0,0,0,0,0,1,17418,32
"8405","74492","CHIEF_INVESTIGATOR",1950,"Australia","","2653","25","Yes ",">10 to 15",0,1,0,0,0,0,1,17418,57
"8406","10602","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,37
"8407","19362","CHIEF_INVESTIGATOR",1955,"Australia","","2893","25","No",">=0 to 5",0,1,0,0,0,0,0,17418,52
"8408","295532","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,0,17417,52
"8409","64207","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,0,17417,52
"8410","79712","CHIEF_INVESTIGATOR",1955,"Australia","English","3943","31","Yes ","more than 15",1,0,0,0,0,0,1,17417,52
"8411","130967","CHIEF_INVESTIGATOR",1975,"Great Britain","","2538","25","No","Less than 0",1,3,0,0,0,0,0,17418,32
"8412","66077","CHIEF_INVESTIGATOR",1960,"Australia","","1258","34","Yes ",">10 to 15",0,0,0,0,0,0,1,17417,47
"8413","80702","CHIEF_INVESTIGATOR",1940,"Australia","","2298","46","Yes ",">=0 to 5",0,1,0,0,0,0,0,17417,67
"8414","46132","CHIEF_INVESTIGATOR",1975,"Australia","","2893","25","Yes ",">=0 to 5",2,3,0,0,0,0,1,17418,32
"8415","80502","CHIEF_INVESTIGATOR",1950,"Australia","English","2578","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,57
"8416","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">=0 to 5",0,0,0,0,0,0,0,17418,42
"8417","132222","CHIEF_INVESTIGATOR",1965,"Western Europe","Other","3198","31","Yes ",">=0 to 5",1,0,0,0,0,0,1,17417,42
"8418","79742","CHIEF_INVESTIGATOR",1950,"Great Britain","","3028","31","No","Less than 0",0,0,0,0,0,0,0,17417,57
"8419","70647","CHIEF_INVESTIGATOR",1940,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,67
"8420","130967","CHIEF_INVESTIGATOR",1975,"Great Britain","","2538","25","No","Less than 0",1,3,0,0,0,0,1,17418,32
"8421","27757","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">5 to 10",2,0,0,0,0,0,1,17417,47
"8422","723252","CHIEF_INVESTIGATOR",1985,"","","2603","25","No",">=0 to 5",1,0,0,0,0,0,1,17417,22
"8423","4502","CHIEF_INVESTIGATOR",1955,"Australia","","2668","25","No",">=0 to 5",1,2,0,1,0,0,1,17417,52
"8424","73547","CHIEF_INVESTIGATOR",1940,"Australia","","2578","25","No","Less than 0",0,2,0,0,0,0,1,17418,67
"8425","73422","CHIEF_INVESTIGATOR",1960,"Great Britain","","2713","25","Yes ",">10 to 15",0,0,0,0,0,0,0,17418,47
"8426","140307","CHIEF_INVESTIGATOR",1965,"Western Europe","","1033","1","No","Less than 0",0,1,0,0,0,0,1,17418,42
"8427","72037","CHIEF_INVESTIGATOR",1970,"Australia","","2713","25","Yes ",">5 to 10",1,3,0,0,0,0,0,17417,37
"8428","70212","CHIEF_INVESTIGATOR",1940,"Australia","","2563","25","No","Less than 0",0,0,0,0,0,0,0,17417,67
"8429","73652","CHIEF_INVESTIGATOR",1950,"Great Britain","","803","7","Yes ",">5 to 10",0,2,0,0,0,0,0,17418,57
"8430","80692","CHIEF_INVESTIGATOR",1950,"Australia","","2298","46","Yes ",">10 to 15",1,1,0,0,0,0,0,17417,57
"8431","4797","CHIEF_INVESTIGATOR",1965,"Australia","","2853","25","No","Less than 0",2,0,0,0,0,0,1,17418,42
"8432","146992","CHIEF_INVESTIGATOR",1970,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,37
"8433","17617","CHIEF_INVESTIGATOR",1965,"North America","English","2563","25","Yes ",">5 to 10",0,0,0,0,0,0,0,17418,42
"8434","22297","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","No","Less than 0",0,2,0,0,0,0,0,17418,57
"8435","47057","CHIEF_INVESTIGATOR",1955,"Australia","","2568","25","Yes ",">=0 to 5",0,1,0,0,0,0,0,17418,52
"8436","4717","CHIEF_INVESTIGATOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,42
"8437","602087","CHIEF_INVESTIGATOR",1975,"Australia","","3258","31","No","Less than 0",0,1,0,0,0,0,0,17418,32
"8438","77652","CHIEF_INVESTIGATOR",1960,"Australia","","2563","25","No",">10 to 15",0,0,0,0,0,0,1,17417,47
"8439","22812","CHIEF_INVESTIGATOR",1965,"Australia","","2523","25","Yes ",">5 to 10",1,1,0,0,0,0,1,17417,42
"8440","74487","CHIEF_INVESTIGATOR",1960,"Australia","","2603","25","No",">10 to 15",0,0,0,0,0,0,0,17418,47
"8441","27757","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">5 to 10",2,0,0,0,0,0,0,17417,47
"8442","12887","CHIEF_INVESTIGATOR",1960,"Australia","","2678","25","Yes ","Less than 0",0,1,1,0,0,4,0,17418,47
"8443","487992","CHIEF_INVESTIGATOR",1950,"Asia Pacific","","2923","25","No","",1,1,0,0,0,0,1,17417,57
"8444","147827","CHIEF_INVESTIGATOR",1950,"North America","","3273","31","Yes ",">=0 to 5",0,1,0,0,0,0,0,17418,57
"8445","2477","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ",">10 to 15",0,1,0,0,0,0,0,17417,42
"8446","70212","CHIEF_INVESTIGATOR",1940,"Australia","","2563","25","No","Less than 0",0,0,0,0,0,0,0,17417,67
"8447","28572","CHIEF_INVESTIGATOR",1955,"Australia","","2763","25","No","",0,0,0,0,0,0,1,17417,52
"8448","72037","CHIEF_INVESTIGATOR",1970,"Australia","","2713","25","Yes ",">5 to 10",1,3,0,0,0,0,1,17417,37
"8449","796792","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,52
"8450","64272","CHIEF_INVESTIGATOR",1960,"Australia","","3048","31","Yes ",">10 to 15",1,0,0,0,0,0,1,17417,47
"8451","39812","CHIEF_INVESTIGATOR",1950,"Australia","","2603","25","Yes ",">=0 to 5",1,0,0,0,0,0,1,17418,57
"8452","13712","PRINCIPAL_SUPERVISOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,42
"8453","33802","CHIEF_INVESTIGATOR",1975,"Australia","","2713","25","No","Less than 0",0,0,0,1,0,0,0,17417,32
"8454","36177","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,47
"8455","46132","CHIEF_INVESTIGATOR",1975,"Australia","","2893","25","Yes ",">=0 to 5",2,3,0,0,0,0,0,17418,32
"8456","34652","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,52
"8457","19952","CHIEF_INVESTIGATOR",1955,"Great Britain","English","1033","1","Yes ",">5 to 10",0,1,0,0,0,0,0,17417,52
"8458","120047","CHIEF_INVESTIGATOR",1960,"Australia","","2713","25","No",">=0 to 5",0,0,0,0,0,0,1,17417,47
"8459","12542","PRINCIPAL_SUPERVISOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,42
"8460","68517","CHIEF_INVESTIGATOR",1945,"Australia","","2538","25","No","Less than 0",1,0,0,0,0,0,1,17418,62
"8461","11507","CHIEF_INVESTIGATOR",1945,"Australia","","2298","46","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,62
"8462","66732","CHIEF_INVESTIGATOR",1970,"Australia","English","2053","19","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,37
"8463","282422","CHIEF_INVESTIGATOR",1965,"Australia","English","2778","25","No",">=0 to 5",0,0,0,0,0,0,1,17417,42
"8464","54922","CHIEF_INVESTIGATOR",1970,"Australia","","2678","25","No","Less than 0",0,4,0,0,0,0,1,17418,37
"8465","5427","CHIEF_INVESTIGATOR",1965,"","",NA,NA,"No","",0,0,0,0,0,0,0,17418,42
"8466","297202","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,0,0,0,17418,37
"8467","80232","CHIEF_INVESTIGATOR",1960,"Australia","","3198","31","Yes ","more than 15",0,0,0,0,0,0,1,17418,47
"8468","14777","CHIEF_INVESTIGATOR",1970,"Australia","","2628","25","Yes ",">=0 to 5",0,0,5,7,4,1,1,17418,37
"8469","69222","CHIEF_INVESTIGATOR",1965,"Australia","","2558","25","No","",2,2,0,0,0,0,1,17417,42
"8470","70647","CHIEF_INVESTIGATOR",1940,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,67
"8471","119312","CHIEF_INVESTIGATOR",1965,"Australia","","2518","25","Yes ",">=0 to 5",0,1,0,0,0,0,1,17418,42
"8472","44697","CHIEF_INVESTIGATOR",1965,"Australia","","2603","25","No",">=0 to 5",2,0,0,0,0,0,1,17418,42
"8473","74432","CHIEF_INVESTIGATOR",1950,"Australia","","2828","25","No","",1,0,0,0,0,0,1,17417,57
"8474","22752","DELEGATED_RESEARCHER",1980,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,27
"8475","29562","CHIEF_INVESTIGATOR",1970,"Australia","English","2563","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8476","537","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">10 to 15",2,0,0,0,0,0,1,17418,42
"8477","39812","CHIEF_INVESTIGATOR",1950,"Australia","","2603","25","Yes ",">=0 to 5",1,0,0,0,0,0,1,17417,57
"8478","69712","CHIEF_INVESTIGATOR",1950,"Great Britain","","1033","1","No","Less than 0",1,0,0,0,0,0,1,17417,57
"8479","734322","CHIEF_INVESTIGATOR",1965,"","","2603","25","No",">=0 to 5",0,5,0,0,0,0,1,17418,42
"8480","147722","CHIEF_INVESTIGATOR",1970,"Great Britain","","2923","25","No","Less than 0",0,0,0,0,0,0,1,17417,37
"8481","612292","CHIEF_INVESTIGATOR",1950,"","","3258","31","No",">=0 to 5",0,0,0,0,0,0,1,17417,57
"8482","67647","CHIEF_INVESTIGATOR",1965,"Australia","","2678","25","Yes ",">5 to 10",1,6,0,0,0,0,1,17418,42
"8483","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,42
"8484","19287","CHIEF_INVESTIGATOR",1950,"Australia","","2578","25","Yes ",">5 to 10",2,0,0,0,0,0,1,17417,57
"8485","54922","CHIEF_INVESTIGATOR",1970,"Australia","","2678","25","No","Less than 0",0,4,0,0,0,0,1,17417,37
"8486","28607","CHIEF_INVESTIGATOR",1965,"Great Britain","","2763","25","Yes ",">5 to 10",2,1,0,0,0,0,1,17417,42
"8487","112337","DELEGATED_RESEARCHER",1945,"Australia","","2153","19","No",">=0 to 5",0,0,0,0,0,0,1,17417,62
"8488","73402","CHIEF_INVESTIGATOR",1965,"Great Britain","","3268","31","Yes ",">5 to 10",0,1,0,0,0,0,1,17418,42
"8489","19287","CHIEF_INVESTIGATOR",1950,"Australia","","2578","25","Yes ",">5 to 10",2,0,0,0,0,0,1,17417,57
"8490","683352","DELEGATED_RESEARCHER",1960,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,47
"8491","98187","CHIEF_INVESTIGATOR",1950,"Australia","","2653","25","No","",0,0,0,0,0,0,1,17417,57
"8492","48017","CHIEF_INVESTIGATOR",1970,"Australia","","1258","34","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8493","55337","CHIEF_INVESTIGATOR",1975,"Australia","","2678","25","Yes ",">=0 to 5",1,0,0,0,0,0,1,17417,32
"8494","8067","CHIEF_INVESTIGATOR",1960,"Western Europe","Other","1998","19","Yes ",">5 to 10",0,2,0,0,0,0,1,17418,47
"8495","74047","CHIEF_INVESTIGATOR",1960,"Great Britain","","2553","25","Yes ",">10 to 15",1,1,0,0,0,0,1,17418,47
"8496","5232","CHIEF_INVESTIGATOR",1955,"Australia","","2578","25","Yes ",">10 to 15",2,0,0,0,0,0,1,17417,52
"8497","73352","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">10 to 15",0,0,0,0,0,0,1,17417,47
"8498","44697","CHIEF_INVESTIGATOR",1965,"Australia","","2603","25","No",">=0 to 5",2,0,0,0,0,0,1,17417,42
"8499","21732","CHIEF_INVESTIGATOR",1965,"Australia","","2853","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17418,42
"8500","67852","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ",">10 to 15",1,0,0,0,0,0,1,17417,57
"8501","727732","CHIEF_INVESTIGATOR",1960,"","","2603","25","No",">=0 to 5",1,0,0,0,0,0,1,17418,47
"8502","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17418,42
"8503","46682","CHIEF_INVESTIGATOR",1960,"Australia","","2578","25","Yes ",">=0 to 5",1,0,0,0,0,0,1,17417,47
"8504","7597","CHIEF_INVESTIGATOR",1955,"Eastern Europe","English","3048","31","Yes ",">5 to 10",2,0,0,0,0,0,1,17417,52
"8505","796792","CHIEF_INVESTIGATOR",1955,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,52
"8506","73917","CHIEF_INVESTIGATOR",1955,"Australia","","2653","25","No",">10 to 15",2,0,0,0,0,0,1,17418,52
"8507","74492","CHIEF_INVESTIGATOR",1950,"Australia","","2653","25","Yes ",">10 to 15",1,1,0,0,0,0,1,17418,57
"8508","2022","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17418,42
"8509","112337","DELEGATED_RESEARCHER",1945,"Australia","","2153","19","No",">=0 to 5",0,0,0,0,0,0,1,17417,62
"8510","73402","CHIEF_INVESTIGATOR",1965,"Great Britain","","3268","31","Yes ",">5 to 10",0,1,0,0,0,0,1,17417,42
"8511","53202","CHIEF_INVESTIGATOR",1975,"Australia","","3048","31","Yes ",">=0 to 5",0,1,0,0,0,0,1,17417,32
"8512","19517","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ",">=0 to 5",2,1,0,0,0,0,1,17418,42
"8513","82567","DELEGATED_RESEARCHER",1955,"Australia","English","2678","25","Yes ","more than 15",0,0,0,0,0,0,1,17418,52
"8514","18377","CHIEF_INVESTIGATOR",1960,"Australia","","2923","25","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,47
"8515","8377","CHIEF_INVESTIGATOR",1955,"Great Britain","English","2553","25","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,52
"8516","72267","CHIEF_INVESTIGATOR",1960,"Australia","","1998","19","Yes ",">10 to 15",3,0,0,0,0,0,1,17418,47
"8517","70647","CHIEF_INVESTIGATOR",1940,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,67
"8518","71867","CHIEF_INVESTIGATOR",1945,"Australia","","2578","25","Yes ","more than 15",3,1,0,1,0,0,1,17418,62
"8519","112337","DELEGATED_RESEARCHER",1945,"Australia","","2153","19","No",">=0 to 5",0,0,0,0,0,0,1,17418,62
"8520","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,42
"8521","78342","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","No",">=0 to 5",0,0,0,0,0,0,1,17418,42
"8522","64237","CHIEF_INVESTIGATOR",1955,"Australia","","1678","13","Yes ",">5 to 10",1,0,0,0,0,0,1,17418,52
"8523","73352","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">10 to 15",0,0,0,0,0,0,1,17418,47
"8524","44697","CHIEF_INVESTIGATOR",1965,"Australia","","2603","25","No",">=0 to 5",2,0,0,0,0,0,1,17417,42
"8525","27757","CHIEF_INVESTIGATOR",1960,"Australia","","2813","25","No",">5 to 10",2,0,0,0,0,0,1,17418,47
"8526","8377","CHIEF_INVESTIGATOR",1955,"Great Britain","English","2553","25","Yes ",">5 to 10",1,0,0,0,0,0,1,17417,52
"8527","5702","CHIEF_INVESTIGATOR",1940,"Australia","","2853","25","No",">10 to 15",0,0,0,0,0,0,1,17418,67
"8528","701397","CHIEF_INVESTIGATOR",1975,"Middle East and Africa","","2853","25","No","Less than 0",0,0,0,0,0,0,1,17417,32
"8529","10352","CHIEF_INVESTIGATOR",1975,"Australia","","2763","25","No","",1,2,0,0,0,0,1,17418,32
"8530","73757","CHIEF_INVESTIGATOR",1965,"Australia","","2923","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,42
"8531","39562","CHIEF_INVESTIGATOR",1945,"Great Britain","","2153","19","Yes ",">=0 to 5",1,0,0,0,0,0,1,17418,62
"8532","115867","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8533","9107","CHIEF_INVESTIGATOR",1965,"Australia","","2523","25","Yes ",">5 to 10",1,0,0,0,0,0,1,17417,42
"8534","43352","CHIEF_INVESTIGATOR",1960,"Australia","","2923","25","No",">=0 to 5",1,0,0,0,0,0,1,17417,47
"8535","98187","CHIEF_INVESTIGATOR",1950,"Australia","","2653","25","No","",1,0,0,0,0,0,1,17417,57
"8536","73917","CHIEF_INVESTIGATOR",1955,"Australia","","2653","25","No",">10 to 15",3,0,0,0,0,0,1,17418,52
"8537","78827","CHIEF_INVESTIGATOR",1950,"Australia","","2498","25","Yes ","more than 15",0,0,0,0,0,0,1,17417,57
"8538","1052","DELEGATED_RESEARCHER",1975,"","",NA,NA,"No","",0,0,0,0,0,0,1,17417,32
"8539","67282","CHIEF_INVESTIGATOR",1965,"Australia","","2578","25","Yes ",">5 to 10",0,2,0,0,0,0,1,17417,42
"8540","46237","CHIEF_INVESTIGATOR",1945,"","",NA,NA,"No","",0,0,0,0,0,0,1,17418,62
"8541","39212","CHIEF_INVESTIGATOR",1960,"Australia","","2603","25","No",">=0 to 5",0,0,0,0,0,0,1,17418,47
"8542","80687","CHIEF_INVESTIGATOR",1950,"Australia","","2298","46","Yes ",">5 to 10",0,0,0,0,0,0,1,17418,57
"8543","64522","CHIEF_INVESTIGATOR",1955,"Australia","","3098","31","Yes ","more than 15",1,0,0,0,0,0,1,17418,52
"8544","28607","CHIEF_INVESTIGATOR",1965,"Great Britain","","2763","25","Yes ",">5 to 10",2,1,0,0,0,0,1,17417,42
"8545","37302","CHIEF_INVESTIGATOR",1965,"Australia","","2813","25","No",">=0 to 5",0,1,0,0,0,0,1,17418,42
"8546","105337","CHIEF_INVESTIGATOR",1950,"Australia","","2828","25","No",">=0 to 5",1,0,0,0,0,0,1,17417,57
"8547","22857","CHIEF_INVESTIGATOR",1960,"","",NA,NA,"No","",0,0,0,0,0,0,0,17417,47
"8548","78962","CHIEF_INVESTIGATOR",1955,"Australia","","2668","25","No","Less than 0",1,2,0,0,0,0,0,17417,52
"8549","132232","CHIEF_INVESTIGATOR",1975,"Australia","","2523","25","Yes ",">=0 to 5",1,0,0,0,0,0,0,17418,32
"8550","54922","CHIEF_INVESTIGATOR",1970,"Australia","","2678","25","No","Less than 0",0,4,0,0,0,0,1,17417,37
"8551","78992","CHIEF_INVESTIGATOR",1945,"Australia","","2763","25","Yes ","more than 15",1,0,0,0,0,0,0,17418,62
"8552","107862","CHIEF_INVESTIGATOR",1975,"Australia","","2713","25","No",">=0 to 5",2,0,0,0,0,0,0,17418,32
"8553","79192","CHIEF_INVESTIGATOR",1950,"Australia","","2523","25","Yes ","more than 15",1,3,0,0,0,0,0,17417,57
"8554","107862","CHIEF_INVESTIGATOR",1975,"Australia","","2713","25","No",">=0 to 5",2,0,0,0,0,0,1,17418,32
"8555","132232","CHIEF_INVESTIGATOR",1975,"Australia","","2523","25","Yes ",">=0 to 5",1,0,0,0,0,0,1,17418,32
"8556","146987","CHIEF_INVESTIGATOR",1965,"Great Britain","English","2853","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17418,42
"8557","8867","CHIEF_INVESTIGATOR",1960,"Australia","","3123","31","Yes ",">10 to 15",0,0,0,0,0,0,1,17418,47
"8558","78562","CHIEF_INVESTIGATOR",1955,"Australia","","2628","25","Yes ","more than 15",0,0,0,0,0,0,1,17417,52
"8559","41032","CHIEF_INVESTIGATOR",1975,"Australia","","2103","19","No","Less than 0",0,0,0,0,0,0,1,17418,32
"8560","132927","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17417,37
"8561","132927","CHIEF_INVESTIGATOR",1970,"Australia","","2523","25","Yes ",">=0 to 5",0,0,0,0,0,0,1,17418,37
"8562","73387","CHIEF_INVESTIGATOR",1955,"Australia","","2713","25","No",">5 to 10",0,0,0,0,0,0,1,17417,52
"8563","78562","CHIEF_INVESTIGATOR",1955,"Australia","","2628","25","Yes ","more than 15",2,0,0,0,0,0,1,17418,52
"8564","80502","CHIEF_INVESTIGATOR",1950,"Australia","English","2578","25","Yes ",">5 to 10",0,0,0,0,0,0,1,17417,57
"8565","106357","CHIEF_INVESTIGATOR",1950,"Australia","","2668","25","No",">=0 to 5",0,0,0,0,0,0,0,17417,57
"8566","28797","CHIEF_INVESTIGATOR",1970,"Australia","","2768","25","Yes ",">=0 to 5",3,0,0,0,0,0,1,17417,37
"8567","67842","CHIEF_INVESTIGATOR",1965,"Australia","","2653","25","Yes ",">5 to 10",0,1,0,0,0,0,1,17417,42
"8568","2022","CHIEF_INVESTIGATOR",1965,"Australia","","2668","25","Yes ",">5 to 10",0,0,0,0,0,0,0,17417,42
